PostId,CreationDate,Name,Score,Text
500504,2010-11-23 21:23:50,Answers,15,"<p>The problem with <code>for ... in ...</code> &mdash; and this only becomes a problem when a programmer doesn't really understand the language; it's not really a bug or anything &mdash; is that it iterates over <em>all</em> members of an object (well, all <em>enumerable</em> members, but that's a detail for now).  When you want to iterate over <em>just</em> the indexed properties of an array, the only guaranteed way to keep things semantically consistent is to use an integer index (that is, a <code>for (var i = 0; i &lt; array.length; ++i)</code> style loop).</p>

<p>Any object can have arbitrary properties associated with it. There would be nothing terrible about loading additional properties onto an array instance, in particular. Code that wants to see <em>only</em> indexed array-like properties therefore <em>must</em> stick to an integer index. Code that is fully aware of what <code>for ... in</code> does and really <em>need</em> to see all properties, well then that's ok too.</p>
"
500504,2010-11-23 21:25:07,Answers,6,"<p>It's not <em>necessarily</em> bad (based on what you're doing), but in the case of arrays, if something has been added to <code>Array.prototype</code>, then you're going to get strange results.  Where you'd expect this loop to run three times:</p>

<pre><code>var arr = ['a','b','c'];
for (var key in arr) { ... }
</code></pre>

<p>If a function called <code>helpfulUtilityMethod</code> has been added to <code>Array</code>'s <code>prototype</code>, then your loop would end up running four times: <code>key</code> would be <code>0</code>, <code>1</code>, <code>2</code>, and <code>helpfulUtilityMethod</code>.  If you were only expecting integers, oops.</p>
"
500504,2010-11-23 21:25:10,Answers,6,"<p>You should use the <code>for(var x in y)</code> only on property lists, not on objects (as explained above).</p>
"
500504,2010-11-23 21:44:27,Answers,8,"<p>The <code>for</code>/<code>in</code> works with two types of variables: hashtables (associative arrays) and array (non-associative).</p>

<p>JavaScript will automatically determine the way its passes through the items. So if you know that your array is really non-associative you can use <code>for (var i=0; i&lt;=arrayLen; i++)</code>, and skip the auto-detection iteration.</p>

<p>But in my opinion, it's better to use <code>for</code>/<code>in</code>, the process required for that auto-detection is very small. </p>

<p>A real answer for this will depend on how the browser parsers/interpret the JavaScript code. It can change between browsers.</p>

<p>I can't think of other purposes to not using <code>for</code>/<code>in</code>;</p>

<pre><code>//Non-associative
var arr = ['a', 'b', 'c'];
for (var i in arr)
   alert(arr[i]);

//Associative
var arr = {
   item1 : 'a',
   item2 : 'b',
   item3 : 'c'
};

for (var i in arr)
   alert(arr[i]);
</code></pre>
"
500504,2011-06-22 15:06:04,Comments,22,"Lots of answers with ""for"" loops such as 'for (var i=0; i<hColl.length; i++) {}' compare to 'var i=hColl.length; while (i--) {}' which, when it is possible to use the latter form it is substantially faster.  I know this is tangential but thought I would add this bit."
500504,2012-05-14 16:26:20,Answers,23,"<p>Aside from the fact that <code>for</code>...<code>in</code> loops over all enumerable properties (which is <em>not</em> the same as ""all array elements""!), see <a href=""http://www.ecma-international.org/publications/files/ECMA-ST/Ecma-262.pdf"" rel=""noreferrer"">http://www.ecma-international.org/publications/files/ECMA-ST/Ecma-262.pdf</a>, section 12.6.4 (5th edition) or 13.7.5.15 (7th edition):</p>

<blockquote>
  <p>The mechanics and <strong>order</strong> of enumerating the properties ... <strong>is not specified</strong>...</p>
</blockquote>

<p>(Emphasis mine.)</p>

<p>That means if a browser wanted to, it could go through the properties in the order in which they were inserted.  Or in numerical order.  Or in lexical order (where ""30"" comes before ""4""!  Keep in mind all object keys -- and thus, all array indexes -- are actually strings, so that makes total sense).  It could go through them by bucket, if it implemented objects as hash tables.  Or take any of that and add ""backwards"".  A browser could even iterate <em>randomly</em> and be ECMA-262 compliant, as long as it visited each property exactly once.</p>

<p>In practice, most browsers currently like to iterate in roughly the same order.  But there's nothing saying they have to.  That's implementation specific, and could change at any time if another way was found to be far more efficient.</p>

<p>Either way, <code>for</code>...<code>in</code> carries with it no connotation of order.  If you care about order, be explicit about it and use a regular <code>for</code> loop with an index.</p>
"
500504,2012-06-05 22:52:52,Answers,8,"<p>In addition to the other problems, the ""for..in"" syntax is probably slower, because the index is a string, not an integer.</p>

<pre><code>var a = [""a""]
for (var i in a)
    alert(typeof i)  // 'string'
for (var i = 0; i &lt; a.length; i++)
    alert(typeof i)  // 'number'
</code></pre>
"
500504,2012-10-10 11:28:04,Comments,3,@MarkSchultheiss but that's reverse iteration. Is there another version of forward iteration that's faster?
500504,2012-10-10 12:34:12,Comments,1,"@MattDiPasquale - yes, it is reverse, however given a known limit, it allows optimum processing especially in older browsers by iteration over a known set vs an unknown set length by setting the limit first.  It is the nature of an interpreted language."
500504,2012-11-01 10:00:34,Edit Tags,,<javascript><arrays>
500504,2013-03-13 23:48:10,Comments,0,"@MarkSchultheiss Good comment. One could also write the `for` loop as `for (var i = hColl.length; i--;) {}`, which should have a similar performance profile as the reverse `while` loop."
500504,2013-03-14 07:12:23,Answers,46,"<p>Short answer: It's just not worth it.</p>

<hr>

<p>Longer answer: It's just not worth it, even if sequential element order and optimal performance aren't required.</p>

<hr>

<p>Long answer: It's just not worth it...</p>

<ul>
<li>Using <code>for (var property in array)</code> will cause <code>array</code> to be iterated over as an <em>object</em>, traversing the object prototype chain and ultimately performing slower than an index-based <code>for</code> loop.</li>
<li><code>for (... in ...)</code> is not guaranteed to return the object properties in sequential order, as one might expect.</li>
<li>Using <code>hasOwnProperty()</code> and <code>!isNaN()</code> checks to filter the object properties is an additional overhead causing it to perform even slower and negates the key reason for using it in the first place, i.e. because of the more concise format.</li>
</ul>

<p>For these reasons an acceptable trade-off between performance and convenience doesn't even exist.  There's really no benefit unless the intent is to handle the array as an <em>object</em> and perform operations on the object properties of the array.</p>
"
500504,2013-03-14 13:07:18,Comments,5,"@Wynand use `var i = hCol1.length; for (i;i;i--;) {}` cache the i as it will make a difference, and simplify the test. - the older the browser, the more difference between `for` and `while` ALWAYS cache the ""i"" counter - and of course negative does not always fit the situation, and the negative while `obfuscate ` the code a bit for some people. and note `var i = 1000; for (i; i; i--) {}` and `var b =1000 for (b; b--;) {}` where i goes 1000 to 1 and b goes 999 to 0. - the older the browser, the more the while tends to favor for performance."
500504,2013-04-08 16:05:25,Edit Title,,"Why is using ""for...in"" with array iteration such a bad idea?"
500504,2013-04-08 16:05:25,Edit Tags,,<javascript><arrays><for-loop>
500504,2013-04-08 16:05:25,Edit Body,,"I've been told not to use ""for...in"" with Arrays in JavaScript but never received a satisfactory reason as to why not."
500504,2013-05-10 18:20:26,Answers,8,"<p>An important aspect is that <code>for...in</code> only iterates over properties contained in an object which have their <strong>enumerable</strong> <em>property attribute</em> set to true. So if one attempts to iterate over an object using <code>for...in</code> then arbitrary properties may be missed if their enumerable property attribute is false. It is quite possible to alter the enumerable property attribute for normal Array objects so that certain elements are not enumerated. Though in general the property attributes tend to apply to function properties within an object.</p>

<p>One can check the value of a properties' enumerable property attribute by:</p>

<pre><code>myobject.propertyIsEnumerable('myproperty')
</code></pre>

<p>Or to obtain all four property attributes:</p>

<pre><code>Object.getOwnPropertyDescriptor(myobject,'myproperty')
</code></pre>

<p>This is a feature available in ECMAScript 5 - in earlier versions it was not possible to alter the value of the enumerable property attribute (it was always set to true).</p>
"
500504,2013-07-13 01:11:44,Edit Body,,"I've been told not to use ""for...in"" with arrays in JavaScript. Why not?
"
500504,2013-07-17 17:02:50,Comments,12,"You can also be clever.
`for(var i = 0, l = myArray.length; i < l; ++i) ...` is the fastest and best you can get with forward iteration."
500504,2013-10-25 16:43:32,Answers,10,"<p>Also, due to semantics, the way <code>for, in</code> treats arrays (i.e. the same as any other JavaScript object) is not aligned with other popular languages.</p>

<pre><code>// C#
char[] a = new char[] {'A', 'B', 'C'};
foreach (char x in a) System.Console.Write(x); //Output: ""ABC""

// Java
char[] a = {'A', 'B', 'C'};
for (char x : a) System.out.print(x);          //Output: ""ABC""

// PHP
$a = array('A', 'B', 'C');
foreach ($a as $x) echo $x;                    //Output: ""ABC""

// JavaScript
var a = ['A', 'B', 'C'];
for (var x in a) document.write(x);            //Output: ""012""
</code></pre>
"
500504,2014-02-04 16:54:16,Answers,19,"<p>Mainly two reasons:</p>

<p><strong>One</strong></p>

<p>Like others have said, You might get keys which aren't in your array or that are inherited from the prototype. So if, let's say, a library adds a property to the Array or Object prototypes:</p>

<pre><code>Array.prototype.someProperty = true
</code></pre>

<p>You'll get it as part of every array:</p>

<pre><code>for(var item in [1,2,3]){
  console.log(item) // will log 1,2,3 but also ""someProperty""
}
</code></pre>

<p>you could solve this with the hasOwnProperty method:</p>

<pre><code>var ary = [1,2,3];
for(var item in ary){
   if(ary.hasOwnProperty(item)){
      console.log(item) // will log only 1,2,3
   }
}
</code></pre>

<p>but this is true for iterating over any object with a for-in loop.</p>

<p><strong>Two</strong></p>

<p>Usually the order of the items in an array is important, but the for-in loop won't necessarily iterate in the right order, that's because it treats the array as an object, which is the way it is implemented in JS, and not as an array.
This seems like a small thing, but it can really screw up applications and is hard to debug.</p>
"
500504,2016-02-21 20:48:39,Answers,17,"<p>I don't think I have much to add to eg. <a href=""https://stackoverflow.com/questions/500504/why-is-using-for-in-with-array-iteration-such-a-bad-idea/500531#500531"">Triptych's answer</a> or <a href=""https://stackoverflow.com/questions/500504/why-is-using-for-in-with-array-iteration-such-a-bad-idea/4261096#4261096"">CMS's answer</a> on why using <code>for...in</code> should be avoided in some cases.</p>

<p>I do, however, would like to add that <strong>in modern browsers</strong> there is an alternative to <code>for...in</code> that can be used in those cases where <code>for...in</code> can't be used. That alternative is <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Statements/for...of"" rel=""nofollow noreferrer""><code>for...of</code></a> :</p>

<pre><code>for (var item of items) {
    console.log(item);
}
</code></pre>

<hr>

<h3>Note :</h3>

<p>Unfortunately, no version of Internet Explorer supports <code>for...of</code> (<a href=""https://www.microsoft.com/en-us/windows/microsoft-edge"" rel=""nofollow noreferrer"">Edge 12+</a> does), so you'll have to wait a bit longer until you can use it in your client side production code. However, it should be safe to use in your server side JS code (if you use <a href=""https://nodejs.org/en/"" rel=""nofollow noreferrer"">Node.js</a>).</p>
"
500504,2016-03-10 04:29:37,Answers,61,"<p>As of 2016 (ES6) we may use <code>for…of</code> for array iteration, as John Slegers already noticed. </p>

<p>I would just like to add this simple demonstration code, to make things clearer:</p>

<pre><code>Array.prototype.foo = 1;
var arr = [];
arr[5] = ""xyz"";

console.log(""for...of:"");
var count = 0;
for (var item of arr) {
    console.log(count + "":"", item);
    count++;
    }

console.log(""for...in:"");
count = 0;
for (var item in arr) {
    console.log(count + "":"", item);
    count++;
    }
</code></pre>

<p>The console shows:</p>

<pre><code>for...of:

0: undefined
1: undefined
2: undefined
3: undefined
4: undefined
5: xyz

for...in:

0: 5
1: foo
</code></pre>

<p>In other words:</p>

<ul>
<li><p><code>for...of</code> counts from 0 to 5, and also ignores <code>Array.prototype.foo</code>. It shows array <strong>values</strong>.</p></li>
<li><p><code>for...in</code> lists only the <code>5</code>, ignoring undefined array indexes, but adding <code>foo</code>. It shows array <strong>property names</strong>.</p></li>
</ul>
"
